Index,Department,Code,Title,BOJA_Published,Time Auditing,Complete,Resume,BOJA_Link,Year_of_Audit
8,Corporaciones Locales,SL 10/2016,Fiscalización de determinadas áreas del Ayuntamiento de Los Barrios (Cádiz),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=489&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=489&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00037-13943-01_00162170.pdf,2016
7,Corporaciones Locales,SL 15/2016,Fiscalización de determinadas áreas del Ayuntamiento de Álora (Málaga),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=495&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=495&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00071-13944-01_00162172.pdf,2016
6,Corporaciones Locales,SL 14/2016,Fiscalización de determinadas áreas del Ayuntamiento de Espartinas (Sevilla),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=494&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=494&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00027-13945-01_00162171.pdf,2016
54,Corporaciones Locales,SL 01/2015,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2013,"Nro. 201, 15/10/2015",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=415&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=415&type=resume,http://www.juntadeandalucia.es/boja/2015/201/BOJA15-201-00153-16794-01_00077757.pdf,2015
33,Corporaciones Locales,SL 11/2015,Fiscalización de determinadas áreas del Ayuntamiento de Villaralto (Córdoba),"Nro. 125, 03/07/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=425&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=425&type=resume,http://www.juntadeandalucia.es/eboja/2017/125/BOJA17-125-00033-11647-01_00116862.pdf,2015
34,Corporaciones Locales,SL 08/2015,"Fiscalización de la actividad de publicidad y comunicación institucional desarrollada por los municipios de 75.000 a 100.000 hab. (El Ejido, Roquetas, El Puerto de Santa María, Chiclana de la Frontera, San Fernando, Mijas, Fuengirola y Vélez-Málaga","Nro. 32, 16/02/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=422&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=422&type=resume,http://www.juntadeandalucia.es/boja/2017/32/BOJA17-032-00042-2518-01_00107894.pdf,2015
30,Corporaciones Locales,SL 06/2015,"Control interno de la gestión económico-financiera y contable de determinados ayuntamientos:Alhaurín el Grande (Málaga), Ayamonte (Huelva), Maracena (Granada), Los Palacios y Villafranca (Sevilla) y Vícar (Almería)","Nro. 182, 21/09/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=420&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=420&type=resume,http://www.juntadeandalucia.es/eboja/2017/182/BOJA17-182-00165-15934-01_00121081.pdf,2015
32,Corporaciones Locales,SL 04/2015,"Fiscalización de las concesiones administrativas de las instalaciones y servicios deportivos de los Ayuntamientos de Almería, Huelva, Cádiz y Córdoba","Nro. 125, 03/07/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=418&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=418&type=resume,http://www.juntadeandalucia.es/eboja/2017/125/BOJA17-125-00038-11646-01_00116861.pdf,2015
18,Corporaciones Locales,SL 13/2015,Fiscalización de determinadas áreas del Ayuntamiento de Dos Hermanas (Sevilla),"Nro. 182, 19/09/2018",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=427&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=427&type=resume,https://www.juntadeandalucia.es/eboja/2018/182/BOJA18-182-00182-15115-01_00142412.pdf,2015
29,Corporaciones Locales,SL 07/2015,"Fiscalización de la morosidad en las operaciones comerciales y evaluación de los planes de saneamiento económico-financiero, de reequilibrio y de ajuste previstos en la normativa presupuestaria y en la del Plan de Pago a Proveedores en det. aytos.","Nro. 198, 16/10/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=421&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=421&type=resume,http://www.juntadeandalucia.es/boja/2017/198/BOJA17-198-00062-17531-01_00122647.pdf,2015
31,Corporaciones Locales,SL 05/2015,Fiscalización de los ingresos tributarios en los municipios con población superior a 100.000 hab. que no son capitales de provincia,"Nro. 140, 24/07/2017",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=419&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=419&type=resume,http://www.juntadeandalucia.es/eboja/2017/140/BOJA17-140-00072-13149-01_00118307.pdf,2015
44,Corporaciones Locales,SL 19/2014,Fiscalización de determinadas áreas del Ayuntamiento de Baeza (Jaén),"Nro. 84, 05/05/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=451&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=451&type=resume,http://www.juntadeandalucia.es/boja/2016/84/BOJA16-084-00056-7779-01_00090336.pdf,2014
58,Corporaciones Locales,SL 01/2014,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2012,"Nro. 127, 02/07/2015",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=441&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=441&type=resume,http://www.juntadeandalucia.es/boja/2015/127/BOJA15-127-00172-11537-01_00072605.pdf,2014
53,Corporaciones Locales,SL 12/2014,Informe sobre los servicios prestados a los municipios por la Diputación Provincial de Almería y el control interno de su actividad económico-financiera y contable,"Nro. 209, 27/10/2015",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=446&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=446&type=resume,http://www.juntadeandalucia.es/boja/2015/209/BOJA15-209-00077-17530-01_00078481.pdf,2014
51,Corporaciones Locales,SL 09/2014,Informe sobre actuaciones para el incremento de la rendición de cuentas de los ayuntamientos andaluces. 2012-2013,"Nro. 14, 22/01/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=444&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=444&type=resume,http://www.juntadeandalucia.es/boja/2016/14/BOJA16-014-00032-685-01_00083376.pdf,2014
50,Corporaciones Locales,SL 08/2014,Fiscalización de determinadas áreas de la Diputación Provincial de Sevilla,"Nro. 15, 25/01/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=443&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=443&type=resume,http://www.juntadeandalucia.es/boja/2016/15/BOJA16-015-00086-688-01_00083378.pdf,2014
45,Corporaciones Locales,SL 11/2014,Fiscalización de determinadas áreas del Ayuntamiento de La Carolina (Jaén),"Nro. 49, 14/03/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=445&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=445&type=resume,http://www.juntadeandalucia.es/boja/2016/49/BOJA16-049-00053-4388-01_00086986.pdf,2014
62,Corporaciones Locales,SL 02/2014,Informe anual sobre las cuentas de las Diputaciones Provinciales y de los Ayuntamientos de municipios con población superior a 50.000 h. 2012,"Nro. 06, 12/01/2015",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=383&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=383&type=resume,http://www.juntadeandalucia.es/eboja/2015/6/BOJA15-006-00100-21872-01_00061107.pdf,2014
43,Corporaciones Locales,SL 16.1/2014,Fiscalización de las transferencias efectuadas por el Ayuntamientos de Sevilla a sus entidades dependientes,"Nro. 84, 05/05/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=448&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=448&type=resume,http://www.juntadeandalucia.es/boja/2016/84/BOJA16-084-00036-7777-01_00090335.pdf,2014
41,Corporaciones Locales,SL 07/2014,Fiscalización de determinadas áreas del Ayuntamiento de Coín (Málaga),"Nro. 118, 22/06/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=442&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=442&type=resume,http://www.juntadeandalucia.es/boja/2016/118/BOJA16-118-00057-11133-01_00093652.pdf,2014
35,Corporaciones Locales,SL 16.2/2014,Transferencias efectuadas por el Ayuntamiento de Málaga a sus entidades dependientes,"Nro. 246, 27/12/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=491&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=491&type=resume,http://www.juntadeandalucia.es/boja/2016/246/BOJA16-246-00039-22569-01_00104815.pdf,2014
40,Corporaciones Locales,SL 17/2014,Fiscalización de determinadas áreas del Ayuntamiento de Morón de la Frontera (Sevilla),"Nro. 137, 19/07/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=449&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=449&type=resume,http://www.juntadeandalucia.es/boja/2016/137/BOJA16-137-00072-12906-01_00095386.pdf,2014
39,Corporaciones Locales,SL 21/2014,Informe sobre los servicios prestados a los municipios por la Diputación Provincial de Jaén y el control interno de su actividad económico-financiera y contable,"Nro. 146, 01/08/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=452&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=452&type=resume,http://www.juntadeandalucia.es/boja/2016/146/BOJA16-146-00137-13827-01_00096208.pdf,2014
42,Corporaciones Locales,SL 13/2014,Fiscalización de determinadas áreas del Ayuntamiento de San Juan de Aznalfarache (Sevilla),"Nro. 96, 23/05/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=447&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=447&type=resume,http://www.juntadeandalucia.es/boja/2016/96/BOJA16-096-00069-9023-01_00091568.pdf,2014
37,Corporaciones Locales,SL 18/2014,Fiscalización de determinadas áreas del Ayuntamiento de Alcalá de los Gazules (Cádiz),"Nro. 196, 11/10/2016",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=450&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=450&type=resume,http://www.juntadeandalucia.es/boja/2016/196/BOJA16-196-00063-17607-01_00099984.pdf,2014
67,Corporaciones Locales,SL 02/2013,Informe anual sobre las cuentas de las Diputaciones Provinciales y Ayuntamientos de municipios con población superior a 50.000 hab. 2011,Nro. 146/2014,Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=372&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=372&type=resume,http://www.juntadeandalucia.es/boja/2014/146/BOJA14-146-00125-12685-01_00052153.pdf,2013
64,Corporaciones Locales,SL 17/2013,Fiscalización de determinadas áreas del Ayuntamiento de Benacazón (Sevilla),"Nro. 246, 18/12/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=379&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=379&type=resume,http://www.juntadeandalucia.es/boja/2014/246/BOJA14-246-00047-21024-01_00060267.pdf,2013
65,Corporaciones Locales,SL 13/2013,Fiscalización de determinadas áreas del Ayuntamiento de Barbate (Cádiz),"Nro. 197, 08/10/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=376&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=376&type=resume,http://www.juntadeandalucia.es/boja/2014/197/BOJA14-197-00069-16106-01_00055470.pdf,2013
66,Corporaciones Locales,SL 20/2013,Fiscalización de determinadas áreas del Ayuntamiento de Posadas (Córdoba),"Nro. 197, 08/10/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=375&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=375&type=resume,http://www.juntadeandalucia.es/boja/2014/197/BOJA14-197-00037-16105-01_00055469.pdf,2013
68,Corporaciones Locales,SL 21/2013,Fiscalización de determinadas áreas del Ayuntamiento de Encinas Reales (Córdoba),"Nro. 146, 29/07/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=371&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=371&type=resume,http://www.juntadeandalucia.es/boja/2014/146/BOJA14-146-00035-12593-01_00052012.pdf,2013
61,Corporaciones Locales,SL 10/2013,Fiscalización de determinadas áreas del Ayuntamiento de Jimena de la Frontera (Cádiz),"Nro. 15, 23/01/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=385&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=385&type=resume,http://www.juntadeandalucia.es/eboja/2015/15/BOJA15-015-00036-622-01_00061931.pdf,2013
69,Corporaciones Locales,SL 08/2013,Análisis de las mancomunidades de la Comunidad Autónoma de Andalucía,"Nro. 136, 15/07/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=370&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=370&type=resume,http://www.juntadeandalucia.es/boja/2014/136/BOJA14-136-00069-11845-01_00051299.pdf,2013
70,Corporaciones Locales,SL 23/2013,Fiscalización de determinadas áreas del Ayuntamiento de Aguadulce (Sevilla),"Nro. 99, 26/05/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=364&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=364&type=resume,http://www.juntadeandalucia.es/boja/2014/99/BOJA14-099-00038-8773-01_00048285.pdf,2013
75,Corporaciones Locales,SL 01/2013,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2011,"Nro. 250, 24/12/2013",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=350&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=350&type=resume,http://www.juntadeandalucia.es/eboja/2013/250/BOJA13-250-00162-20446-01_00038993.pdf,2013
73,Corporaciones Locales,SL 22/2013,Fiscalización de determinadas áreas del Ayuntamiento de Valencina de la Concepción (Sevilla),"Nro. 80, 28/04/2014",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=360&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=360&type=resume,https://www.juntadeandalucia.es/boja/2014/80/BOJA14-080-00039-7009-01_00046603.pdf,2013
48,Corporaciones Locales,SL 11/2013,Fiscalización de los servicios en materia de mataderos y mercados en el sector público local,"Nro. 15, 25/01/2016",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=464&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=464&type=resume,http://www.juntadeandalucia.es/boja/2016/15/BOJA16-015-00086-690-01_00083379.pdf,2013
47,Corporaciones Locales,SL 03/2013,Fiscalización de determinadas áreas del Ayuntamiento de Motril (Granada),"Nro. 33, 18/02/2016",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=461&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=461&type=resume,http://www.juntadeandalucia.es/boja/2016/33/BOJA16-033-00110-2483-01_00085124.pdf,2013
59,Corporaciones Locales,SL 19/2013,Fiscalización de determinadas áreas del Ayuntamiento de Bornos (Cádiz),"Nro. 91, 14/05/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=387&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=387&type=resume,http://www.juntadeandalucia.es/eboja/2015/91/BOJA15-091-00044-8412-01_00069534.pdf,2013
57,Corporaciones Locales,SL 15/2013,Fiscalización de determinadas áreas del Ayuntamiento de Cortegana (Huelva),"Nro. 133, 10/07/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=466&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=466&type=resume,http://www.juntadeandalucia.es/eboja/2015/133/BOJA15-133-00036-12001-01_00073050.pdf,2013
56,Corporaciones Locales,SL 14/2013,Fiscalización de determinadas áreas del Ayuntamiento de Marmolejo (Jaén),"Nro. 186, 23/09/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=465&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=465&type=resume,http://www.juntadeandalucia.es/boja/2015/186/BOJA15-186-00038-15438-01_00076437.pdf,2013
55,Corporaciones Locales,SL 18/2013,Fiscalización de determinadas áreas del Ayuntamiento de Puerto Serrano (Cádiz),"Nro. 207, 23/10/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=469&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=469&type=resume,http://www.juntadeandalucia.es/boja/2015/207/BOJA15-207-00035-17464-01_00078421.pdf,2013
52,Corporaciones Locales,SL 06/2013,Control interno de la gestión económico-financiera y contable de determinados ayuntamientos del tramo poblacional 10.000-40.000 hab.,"Nro. 226, 20/11/2015",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=462&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=462&type=resume,http://www.juntadeandalucia.es/boja/2015/226/BOJA15-226-00109-19278-01_00080203.pdf,2013
49,Corporaciones Locales,SL 16.1/2013,Fiscalización de determinadas áreas del Ayuntamiento de Burguillos (Sevilla). 2012,"Nro. 32, 17/02/2016",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=467&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=467&type=resume,http://www.juntadeandalucia.es/boja/2016/32/BOJA16-032-00040-2481-01_00085122.pdf,2013
38,Corporaciones Locales,SL 07/2013,Análisis de los consorcios públicos locales de la Comunidad Autónoma de Andalucía,"Nro. 196, 11/10/2016",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=463&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=463&type=resume,http://www.juntadeandalucia.es/boja/2016/196/BOJA16-196-00090-17606-01_00099951.pdf,2013
76,Corporaciones Locales,SL 04/2012,Fiscalización del Impuesto sobre Bienes Inmuebles en los ayuntamientos capitales de provincia,"Nro. 245, 17/12/2013",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=348&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=348&type=resume,http://www.juntadeandalucia.es/boja/2013/245/BOJA13-245-00056-19948-01_00038496.pdf,2012
81,Corporaciones Locales,SL 01/2012,Informe Anual del Sector Público Local Andaluz. 2010,"Nro. 80, 25/04/2013",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=331&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=331&type=resume,http://www.juntadeandalucia.es/eboja/2013/80/BOJA13-080-00104-5295-01_00024290.pdf,2012
63,Corporaciones Locales,SL 05/2012,"Análisis del endeudamiento, déficit y estabilidad presupuestaria de los ayuntamientos y de sus entidades dependientes en municipios de 40.000 a 50.000 hab.","Nro. 246, 18/12/2014",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=380&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=380&type=resume,http://www.juntadeandalucia.es/boja/2014/246/BOJA14-246-00070-21019-01_00060266.pdf,2012
78,Corporaciones Locales,SL 09/2012,"Fiscalización de determinadas áreas de los Ayuntamientos de Almería, Granada y Jaén","Nro. 186, 23/09/2013",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=343&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=343&type=resume,http://www.juntadeandalucia.es/boja/2013/186/BOJA13-186-00060-15003-01_00033658.pdf,2012
77,Corporaciones Locales,SL 12/2012,Fiscalización de determinadas áreas del Ayuntamiento de Bailén (Jaén),"Nro. 186, 23/09/2013",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=344&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=344&type=resume,http://www.juntadeandalucia.es/boja/2013/186/BOJA13-186-00085-15002-01_00033657.pdf,2012
60,Corporaciones Locales,SL 03.2/2012,"Análisis de la gestión de los fondos líquidos de los municipios de Benalmádena, Jerez de la Frontera, Sanlúcar de Barrameda y Torremolinos. 2012","Nro. 15, 23/01/2015",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=386&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=386&type=resume,http://www.juntadeandalucia.es/eboja/2015/15/BOJA15-015-00027-620-01_00061929.pdf,2012
46,Corporaciones Locales,SL 03.3/2012,"Análisis de la gestión de los fondos líquidos de los municipios de Algeciras, Dos Hermanas, El Puerto de Santa María y Estepona","Nro. 33, 18/26/2016",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=472&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=472&type=resume,http://www.juntadeandalucia.es/boja/2016/33/BOJA16-033-00081-2482-01_00085123.pdf,2012
