Index,Department,Code,Title,BOJA_Published,Time Auditing,Complete,Resume,BOJA_Link,Year_of_Audit
0,Junta de Andalucía,JA 02/2019,Fiscalización de los Fondos de Compensación Interterritorial. 2018,No aparece el nro. de BOJA,No se puede indicar,https://www.ccuentas.es/public/modules/report/downloader.php?file=569&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=569&type=resume,No aparece el enlace de BOJA,2019
5,Corporaciones Locales,SL 01/2019,Informe Anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2017,"Nro. 19, 15/10/2019",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=586&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=586&type=resume,https://www.juntadeandalucia.es/eboja/2019/199/BOJA19-199-00182-15102-01_00163322.pdf,2019
3,Coordinación,CO 01/2018,Seguimiento de las recomendaciones incluidas en el informe de fiscalización de determinadas áreas del Ayuntamiento de Aguadulce (Sevilla),"Nro. 53, 19/03/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=530&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=530&type=resume,https://www.juntadeandalucia.es/eboja/2019/53/BOJA19-053-00038-3623-01_00152004.pdf,2018
9,Corporaciones Locales,SL 17/2018,"Fiscalización relativa a los acuerdos y resoluciones contrarios a reparos formulados por los Interventores Locales y las anomalías detectadas en materia de ingresos, así como sobre los acuerdos adoptados con omisión del trámite de fiscalización previa, ejercicio 2016, en coordinación con el Tribunal de Cuentas y los Órganos de Control Externo de las Comunidades Autónomas.","Nro. 180, 18/09/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=545&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=545&type=resume,https://www.juntadeandalucia.es/eboja/2019/180/BOJA19-180-00172-13422-01_00161667.pdf,2018
1,Corporaciones Locales,SL 05/2018,Fiscalización de determinadas áreas del Ayuntamiento de Prado del Rey (Cádiz),"Nro. 240, 16/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=559&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=559&type=resume,https://www.juntadeandalucia.es/eboja/2019/240/BOJA19-240-00025-18534-01_00166653.pdf,2018
19,Corporaciones Locales,SL 01/2018,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2016,"Nro. 182, 19/09/2018",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=547&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=547&type=resume,https://www.juntadeandalucia.es/eboja/2018/182/BOJA18-182-00147-15116-01_00142413.pdf,2018
4,Corporaciones Locales,SL 03/2018,Fiscalización de determinadas áreas del Ayuntamiento de Carmona (Sevilla),"Nro. 236, 10/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=557&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=557&type=resume,https://www.juntadeandalucia.es/eboja/2019/236/BOJA19-236-00035-18121-01_00166257.pdf,2018
3,Corporaciones Locales,SL 16/2018,Fiscalización de determinadas áreas del Ayuntamiento de Gibraleón (Huelva),"Nro. 236, 10/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=567&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=567&type=resume,https://www.juntadeandalucia.es/eboja/2019/236/BOJA19-236-00030-18122-01_00166256.pdf,2018
1,Junta de Andalucía,JA 08/2018,Fiscalización de los planes de empleo para personas jóvenes en Andalucía: Iniciativa de cooperación social y comunitaria. 2014-2016,No aparece el nro. de BOJA,No se puede indicar,https://www.ccuentas.es/public/modules/report/downloader.php?file=552&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=552&type=resume,No aparece el enlace de BOJA,2018
1,Organismos y Empresas Públicas,OE 04/2018,"Fiscalización de la sociedad mercantil Desarrollo del Condado, S.A.","Nro. 30, 13/02/2020",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=533&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=533&type=resume,https://www.juntadeandalucia.es/eboja/2020/30/BOJA20-030-00025-2064-01_00169516.pdf,2018
4,Organismos y Empresas Públicas,OE 03/2018,"Fiscalización de la sociedad mercantil Aguas y Residuos del Campo de Gibraltar, S.A.","Nro. 241, 17/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=554&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=554&type=resume,https://www.juntadeandalucia.es/eboja/2019/241/BOJA19-241-00096-18540-01_00166664.pdf,2018
2,Corporaciones Locales,SL 04/2018,Fiscalización de determinadas áreas del Ayuntamiento de Salobreña (Granada),"Nro. 236, 10/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=558&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=558&type=resume,https://www.juntadeandalucia.es/eboja/2019/236/BOJA19-236-00037-18120-01_00166258.pdf,2018
0,Coordinación,CO 02/2018,Seguimiento de las recomendaciones incluidas en el informe de fiscalización de determinadas áreas del Ayuntamiento de Posadas (Córdoba),No aparece el nro. de BOJA,No se puede indicar,https://www.ccuentas.es/public/modules/report/downloader.php?file=529&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=529&type=resume,No aparece el enlace de BOJA,2018
1,Coordinación,CO 03/2018,Fiscalización del Inventario General de Bienes y Derechos de la Comunidad Autónoma de Andalucía,"Nro. 72, 15/04/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=538&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=538&type=resume,https://www.juntadeandalucia.es/eboja/2019/72/BOJA19-072-00039-5391-01_00153746.pdf,2018
0,Corporaciones Locales,SL 11/2018,Fiscalización de los contratos y convenios formalizados por el Ayuntamiento de Cádiz,"Nro. 20, 30/01/2020",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=544&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=544&type=resume,https://www.juntadeandalucia.es/eboja/2020/20/BOJA20-020-00032-1128-01_00168619.pdf,2018
7,Junta de Andalucía,JA 14/2018,Fiscalización de la contabilidad electoral de las elecciones al Parlamento de Andalucía de 2 de diciembre de 2018,"Nro. 134, 15/07/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=605&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=605&type=resume,https://www.juntadeandalucia.es/eboja/2019/134/BOJA19-134-00032-10789-01_00159062.pdf,2018
6,Junta de Andalucía,JA 13/2018,Fiscalización de cumplimiento de la Universidad de Sevilla,"Nro. 199, 15/10/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=536&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=536&type=resume,https://www.juntadeandalucia.es/eboja/2019/199/BOJA19-199-00064-15103-01_00163325.pdf,2018
3,Junta de Andalucía,JA 12/2018,Fiscalización de cumplimiento de la Universidad de Málaga,"Nro. 240, 16/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=540&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=540&type=resume,https://www.juntadeandalucia.es/eboja/2019/240/BOJA19-240-00065-18539-01_00166663.pdf,2018
4,Junta de Andalucía,JA 06/2018,Fiscalización del III Plan Integral para la Inmigración en Andalucía,"Nro. 240, 16/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=534&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=534&type=resume,https://www.juntadeandalucia.es/eboja/2019/240/BOJA19-240-00124-18531-01_00166658.pdf,2018
5,Junta de Andalucía,JA 11/2018,Fiscalización de cumplimiento de la Universidad de Córdoba,"Nro. 236, 10/12/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=541&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=541&type=resume,https://www.juntadeandalucia.es/eboja/2019/236/BOJA19-236-00054-18119-01_00166259.pdf,2018
11,Junta de Andalucía,JA 02/2018,Fiscalización de los Fondos de Compensación Interterritorial. 2017,"Nro. 58, 26/03/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=546&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=546&type=resume,https://www.juntadeandalucia.es/eboja/2019/58/BOJA19-058-00020-4156-01_00152512.pdf,2018
10,Junta de Andalucía,JA 01/2018,Fiscalización de la Cuenta General de la Junta de Andalucía. 2017,"Nro. 6, 30/03/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=548&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=548&type=resume,https://www.juntadeandalucia.es/eboja/2019/506/index.html,2018
8,Junta de Andalucía,JA 10/2018,Fiscalización de cumplimiento de la Universidad de Cádiz,"Nro. 132, 11/07/2019",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=537&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=537&type=resume,https://www.juntadeandalucia.es/eboja/2019/132/BOJA19-132-00070-10547-01_00158857.pdf,2018
28,Corporaciones Locales,SL 01/2017,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2015,"Nro. 214, 08/11/2017",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=518&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=518&type=resume,http://www.juntadeandalucia.es/eboja/2017/214/BOJA17-214-00139-19138-01_00124167.pdf,2017
10,Corporaciones Locales,SL 04/2017,Fiscalización de la gestión recaudatoria del Patronato Provincial de Recaudación de la Diputación de Málaga,"Nro. 114, 17/06/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=528&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=528&type=resume,https://www.juntadeandalucia.es/eboja/2019/114/BOJA19-114-00128-9146-01_00157470.pdf,2017
12,Corporaciones Locales,SL 03/2017,Fiscalización de la gestión municipal de la policía local en municipios con una población entre 50.000 y 100.000 habitantes,"Nro. 72, 15/04/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=482&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=482&type=resume,https://www.juntadeandalucia.es/eboja/2019/72/BOJA19-072-00037-5392-01_00153747.pdf,2017
17,Corporaciones Locales,SL 05/2017,Fiscalización del cumplimiento del principio de transparencia por la Diputación de Almería,"Nro. 233, 03/12/2018",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=484&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=484&type=resume,https://www.juntadeandalucia.es/eboja/2018/233/BOJA18-233-00031-19718-01_00146933.pdf,2017
11,Corporaciones Locales,SL 14/2017,Fiscalización de la actividad contractual sujeta a la Ley de Contratos del Sector Público realizada por el Ayuntamiento de Jaén,"Nro. 102, 30/05/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=527&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=527&type=resume,https://www.juntadeandalucia.es/eboja/2019/102/BOJA19-102-00027-7921-01_00156258.pdf,2017
9,Junta de Andalucía,JA 07/2017,Fiscalización de las becas y ayudas al estudio: Programa de gratuidad de libros de texto. Auditoría del sistema de información SÉNECA. 2016 y 2017,"Nro. 102, 30/05/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=525&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=525&type=resume,https://www.juntadeandalucia.es/eboja/2019/102/BOJA19-102-00086-7925-01_00156255.pdf,2017
12,Junta de Andalucía,JA 05/2017,Fiscalización sobre los procesos de extinción de entidades dependientes de la Comunidad Autónoma de Andalucía como consecuencia de la reestructuración de su sector público (en coordinación con el Tribunal de Cuentas). Periodo fiscalizado -julio de 2010 a diciembre de 2016-,"Nro. 23, 04/02/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=526&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=526&type=resume,https://www.juntadeandalucia.es/eboja/2019/23/BOJA19-023-00136-1542-01_00149953.pdf,2017
9,Organismos y Empresas Públicas,OE 01/2017,Conciliación de saldos pendientes de cobro Junta de Andalucía-Agencias Públicas Empresariales. 2016,"Nro. 22, 01/02/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=512&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=512&type=resume,https://www.juntadeandalucia.es/eboja/2019/22/BOJA19-022-00096-1412-01_00149835.pdf,2017
3,Organismos y Empresas Públicas,OE 02/2017,"Fiscalización de determinadas áreas del Instituto Andaluz de Administración Pública, del Centro Andaluz de Arte Contemporáneo y de la Agencia de Defensa de la Competencia de Andalucía","Nro. 20, 30/01/2020",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=501&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=501&type=resume,https://www.juntadeandalucia.es/eboja/2020/20/BOJA20-020-00052-1127-01_00168620.pdf,2017
6,Organismos y Empresas Públicas,OE 06/2017,Fiscalización operativa del Transporte Sanitario en el Sistema Sanitario Público de Andalucía,"Nro. 132, 11/07/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=520&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=520&type=resume,https://www.juntadeandalucia.es/eboja/2019/132/BOJA19-132-00122-10545-01_00158856.pdf,2017
13,Junta de Andalucía,JA 09/2017,Fiscalización de las subvenciones excepcionales concedidas por determinadas Consejerías y Agencias de la Junta de Andalucía. 2016,"Nro. 22, 01/02/2019",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=513&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=513&type=resume,https://www.juntadeandalucia.es/eboja/2019/22/BOJA19-022-00152-1411-01_00149834.pdf,2017
19,Junta de Andalucía,JA 11/2017,Fiscalización de regularidad de la Universidad de Almería. 2016,"Nro. 65, 05/04/2018",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=517&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=517&type=resume,http://www.juntadeandalucia.es/eboja/2018/65/BOJA18-065-00088-5896-01_00133296.pdf,2017
17,Junta de Andalucía,JA 01/2017,Fiscalización de la Cuenta General de la Junta de Andalucía. 2016,"Nro. 74, 18/04/2018",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=516&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=516&type=resume,http://www.juntadeandalucia.es/eboja/2018/74/BOJA18-074-00608-6437-01_00133850.pdf,2017
18,Junta de Andalucía,JA 02/2017,Fiscalización de los Fondos de Compensación Interterritorial. 2016,"Nro. 71, 13/04/2018",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=515&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=515&type=resume,http://www.juntadeandalucia.es/eboja/2018/71/BOJA18-071-00029-6436-01_00133849.pdf,2017
25,Corporaciones Locales,SL 08/2016,Fiscalización de la situación financiera del Ayuntamiento de Granada,"Nro. 57, 19/03/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=487&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=487&type=resume,http://www.juntadeandalucia.es/eboja/2018/57/BOJA18-057-00052-5158-01_00132584.pdf,2016
21,Corporaciones Locales,SL 06/2016,"Fiscalización sobre los acuerdos y resoluciones contrarios a reparos formulados por los interventores locales y las anomalías detectadas en materia de ingresos, así como sobre los acuerdos adoptados con omisión del trámite de fiscalización previa, ejercicios 2014 y 2015, en coordinación con el Tribunal de Cuentas y los Órganos de Control Externo de la Comunidades Autónomas.","Nro. 131, 09/07/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=485&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=485&type=resume,http://www.juntadeandalucia.es/boja/2018/131/BOJA18-131-00220-11802-01_00139132.pdf,2016
27,Corporaciones Locales,SL 04/2016,Fiscalización del cumplimiento del principio de transparencia en municipios de 20.000 a 50.000 habitantes,"Nro. 240, 18/12/2017",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=483&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=483&type=resume,http://www.juntadeandalucia.es/eboja/2017/240/BOJA17-240-00047-21659-01_00126641.pdf,2016
26,Corporaciones Locales,SL 17/2016,Fiscalización de determinadas áreas del Ayuntamiento de La Carlota (Córdoba),"Nro. 57, 19/03/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=497&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=497&type=resume,http://www.juntadeandalucia.es/eboja/2018/57/BOJA18-057-00037-5156-01_00132585.pdf,2016
8,Corporaciones Locales,SL 10/2016,Fiscalización de determinadas áreas del Ayuntamiento de Los Barrios (Cádiz),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=489&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=489&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00037-13943-01_00162170.pdf,2016
24,Corporaciones Locales,SL 07/2016,"Fiscalización en determinados ayuntamientos menores de 5.000 hab. de la morosidad en las operaciones comerciales y evaluación de los planes de saneamiento económico-financiero, de reequilibrio y de ajuste previstos en la normativa presupuestaria y en la del Plan de Pago a Proveedores.","Nro. 65, 05/04/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=486&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=486&type=resume,http://www.juntadeandalucia.es/eboja/2018/65/BOJA18-065-00085-5897-01_00133297.pdf,2016
23,Corporaciones Locales,SL 02/2016,Fiscalización de determinadas áreas de la Diputación Provincial de Córdoba,"Nro. 94, 17/05/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=481&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=481&type=resume,http://www.juntadeandalucia.es/boja/2018/94/BOJA18-094-00075-8497-01_00135875.pdf,2016
8,Organismos y Empresas Públicas,OE 08/2016,"Fiscalización de regularidad de la empresa pública Verificaciones Industriales de Andalucía, S.A. (VEIASA)","Nro. 102, 30/05/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=507&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=507&type=resume,https://www.juntadeandalucia.es/eboja/2019/102/BOJA19-102-00050-7922-01_00156254.pdf,2016
11,Organismos y Empresas Públicas,OE 05/2016,Fiscalización operativa de la contratación administrativa del SAS. Análisis comparativo de la actividad desarrollada por las Plataformas Provinciales de Contratación,"Nro. 131, 09/07/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=504&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=504&type=resume,http://www.juntadeandalucia.es/boja/2018/131/BOJA18-131-00211-11803-01_00139133.pdf,2016
10,Organismos y Empresas Públicas,OE 06/2016,Situación económico-financiera de las Cofradías de Pescadores Andaluzas,"Nro. 241, 14/12/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=505&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=505&type=resume,https://www.juntadeandalucia.es/eboja/2018/241/BOJA18-241-00060-20327-01_00147541.pdf,2016
13,Organismos y Empresas Públicas,OE 03/2016,Fiscalización de los sistemas de información y gestión utilizados por las Agencias Públicas Empresariales de Andalucía,"Nro. 110, 08/06/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=502&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=502&type=resume,http://www.juntadeandalucia.es/boja/2018/110/BOJA18-110-00096-9964-01_00137324.pdf,2016
14,Organismos y Empresas Públicas,OE 01/2016,"Fiscalización de regularidad del grupo Cetursa, Promonevada, Sierra Nevada Club Agencia de Viajes y Apartahotel Trevenque","Nro. 31, 13/02/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=500&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=500&type=resume,http://www.juntadeandalucia.es/eboja/2018/31/BOJA18-031-00164-2361-01_00129802.pdf,2016
0,Organismos y Empresas Públicas,OE 09/2016,Fiscalización operativa de las entidades que prestan los servicios de abastecimiento y depuración de aguas,No aparece el nro. de BOJA,No se puede indicar,https://www.ccuentas.es/public/modules/report/downloader.php?file=508&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=508&type=resume,No aparece el enlace de BOJA,2016
5,Organismos y Empresas Públicas,OE 04/2016,Fiscalización de las ayudas de la Agencia Andaluza de la Energía al ahorro y eficiencia energética a través de entidades adheridas. 2009 a 2016,"Nro. 180, 18/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=503&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=503&type=resume,https://www.juntadeandalucia.es/eboja/2019/180/BOJA19-180-00124-13421-01_00161668.pdf,2016
6,Corporaciones Locales,SL 14/2016,Fiscalización de determinadas áreas del Ayuntamiento de Espartinas (Sevilla),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=494&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=494&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00027-13945-01_00162171.pdf,2016
7,Corporaciones Locales,SL 15/2016,Fiscalización de determinadas áreas del Ayuntamiento de Álora (Málaga),"Nro. 186, 26/09/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=495&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=495&type=resume,https://www.juntadeandalucia.es/eboja/2019/186/BOJA19-186-00071-13944-01_00162172.pdf,2016
6,Coordinación,CO 01/2016,"Seguimiento de las recomendaciones incluidas en el informe de fiscalización de la Empresa Municipal de Saneamientos de Córdoba, S.A. (SADECO)","Nro. 56, 23/03/2017",Cerca de 2 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=509&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=509&type=resume,http://www.juntadeandalucia.es/boja/2017/56/BOJA17-056-00035-4958-01_00110275.pdf,2016
13,Corporaciones Locales,SL 12/2016,Fiscalización de determinadas áreas del Ayuntamiento de Vélez-Rubio (Almería),"Nro. 58, 26/03/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=492&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=492&type=resume,https://www.juntadeandalucia.es/eboja/2019/58/BOJA19-058-00032-4170-01_00152527.pdf,2016
14,Corporaciones Locales,SL 16/2016,Fiscalización de determinadas áreas del Ayuntamiento de Cabra (Córdoba),"Nro. 53, 19/03/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=496&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=496&type=resume,https://www.juntadeandalucia.es/eboja/2019/53/BOJA19-053-00058-3624-01_00152002.pdf,2016
15,Corporaciones Locales,SL 09/2016,Fiscalización de determinadas áreas del Ayuntamiento de Medina Sidonia (Cádiz),"Nro. 23, 04/02/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=488&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=488&type=resume,https://www.juntadeandalucia.es/eboja/2019/23/BOJA19-023-00032-1543-01_00149952.pdf,2016
20,Corporaciones Locales,SL 11/2016,Fiscalización de determinadas áreas del Ayuntamiento de Paterna del Campo (Huelva),"Nro. 138, 18/07/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=490&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=490&type=resume,http://www.juntadeandalucia.es/eboja/2018/138/BOJA18-138-00033-12375-01_00139706.pdf,2016
16,Corporaciones Locales,SL 13/2016,Fiscalización de determinadas áreas del Ayuntamiento de Manilva (Málaga),"Nro. 242, 17/12/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=493&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=493&type=resume,https://www.juntadeandalucia.es/eboja/2018/242/BOJA18-242-00027-20324-01_00147537.pdf,2016
22,Corporaciones Locales,SL 18/2016,Fiscalización de determinadas áreas del Ayuntamiento de Punta Umbría (Huelva),"Nro. 110, 08/06/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=498&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=498&type=resume,http://www.juntadeandalucia.es/boja/2018/110/BOJA18-110-00037-9965-01_00137325.pdf,2016
36,Corporaciones Locales,SL 01/2016,Informe anual sobre la rendición de cuentas del Sector Público Local Andaluz. 2014,"Nro. 246, 27/12/2016",Cerca de 1 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=480&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=480&type=resume,http://www.juntadeandalucia.es/boja/2016/246/BOJA16-246-00163-22561-01_00104796.pdf,2016
4,Coordinación,CO 02/2016,Seguimiento de las recomendaciones incluidas en el informe de fiscalización de la Agencia Pública de Puertos de Andalucía (APPA),"Nro. 71, 13/04/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=510&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=510&type=resume,http://www.juntadeandalucia.es/eboja/2018/71/BOJA18-071-00055-6435-01_00133848.pdf,2016
7,Organismos y Empresas Públicas,OE 07/2016,"Fiscalización de regularidad de la Sociedad Mercantil Sevilla Activa, S.A.","Nro. 114, 17/06/2019",Cerca de 4 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=506&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=506&type=resume,https://www.juntadeandalucia.es/eboja/2019/114/BOJA19-114-00040-9128-01_00157454.pdf,2016
14,Junta de Andalucía,JA 05/2016,"Fiscalización del Programa Presupuestario 42E ""Educación Especial""","Nro. 234, 04/12/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=477&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=477&type=resume,https://www.juntadeandalucia.es/eboja/2018/234/BOJA18-234-00210-19720-01_00146934.pdf,2016
2,Junta de Andalucía,JA 04/2016,"Fiscalización del Programa Presupuestario 54A ""Investigación científica e innovación""","Nro. 35, 20/02/2020",Cerca de 5 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=476&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=476&type=resume,https://www.juntadeandalucia.es/eboja/2020/35/BOJA20-035-00117-2507-01_00169931.pdf,2016
15,Junta de Andalucía,JA 02/2016,La contratación pública de la Administración de la Junta de Andalucía y sus entidades vinculadas. Fiscalización específica de los contratos adjudicados por determinadas Agencias Públicas Empresariales de la JA. 2014 y 2015,"Nro. 234, 04/12/2018",Cerca de 3 año(s),https://www.ccuentas.es/public/modules/report/downloader.php?file=474&type=complete,https://www.ccuentas.es/public/modules/report/downloader.php?file=474&type=resume,https://www.juntadeandalucia.es/eboja/2018/234/BOJA18-234-00211-19719-01_00146935.pdf,2016
